,,,,,,"RG DISTRIBUCIONES
VELEZ SARSFIELD 659    ",,,,,,,
,,,,,,,,,,,,,
Artículos,,,,,,,,,,,,,
,,,,,,,,,,,,,
Código,Artículo,Código Proveedor,Proveedor,Cod. Barra,Rubro,Costo,Lista 1,Lista 2,Lista 3,Lista 4,Lista 5,Actualización,Stock
513,BOC. FELFORT LICORITAS 20grs 25u,,BOLATTI CLAUDIO FABIAN,522,CHOCOLATES,1,"1,45","1,42","1,57","1,21","1,21",17/7/2025,0
514,BOC. FELFORT MARROC 14grs 60u,,BOLATTI CLAUDIO FABIAN,154,CHOCOLATES,"450,28","653,81","637,46","708,29","544,84","544,84",4/8/2025,139
515,BOC. FELFORT MEDALLON DDL 21grs 20u,,BOLATTI CLAUDIO FABIAN,535,CHOCOLATES,"11747,35","17057,15","16.630,72","18.478,59","14.214,29","14.214,29",17/7/2025,-1
516,BOC. FELFORT MEDALLON MENTA 16grs 30u,,BOLATTI CLAUDIO FABIAN,155,CHOCOLATES,"11043,45","16035,09","15.366,96","17.371,35","13.362,57","13.362,57",22/7/2025,0
517,BOC. FELFORT MONEDAS PIRATAS 5grs 60u,,BOLATTI CLAUDIO FABIAN,151,CHOCOLATES,"301,93","438,4","427,44","474,94","0,00","0,00",18/8/2025,-98
519,BOC. FELFORT PARAGUITAS 13grs 40u,,BOLATTI CLAUDIO FABIAN,156,CHOCOLATES,"459,14","666,67","650,00","722,22","555,56","555,56",22/7/2025,-67
520,BOC. FELFORT TIVIS 25grs 20u,,BOLATTI CLAUDIO FABIAN,506,CHOCOLATES,"606,27","880,3","858,30","953,66","733,59","733,59",4/8/2025,0
695,BOC. FELFORT WINING 20grs 25u,,BOLATTI CLAUDIO FABIAN,,CHOCOLATES,"512,05","743,5","724,91","805,46","681,54","619,58",17/7/2025,44
670,BOC. MERENBOM 12u,,H Y S REPRESENTACIONES SRL,,GOLOSINAS,"4310,18","6779,91","6.519,15","7.040,68","5.997,62","5.215,32",17/6/2025,5
669,BOC. MERENKOA 12u,,H Y S REPRESENTACIONES SRL,,GOLOSINAS,"3582,84","5635,8","5.419,05","5.852,56","4.985,53","4.335,24",17/6/2025,5
13,BOMB. ARCOR EL KIOSCO EN CASA 228GRS,,HUGO NICEBE,738,CHOCOLATES,"4926,43","7768,7","7.469,90","8.067,50","6.872,31","0,00",19/8/2025,7
14,BOMB. ARCOR SELECCION  247GRS,,HUGO NICEBE,344,CHOCOLATES,"4561,53","7175,29","6.899,31","7.451,26","6.347,37","5.809,95",1/6/2025,6
715,BOMB. BOMBONETT 450grs 50u SURTIDOS,,HUGO NICEBE,,CHOCOLATES,"3127,8","4920,03","4.730,80","5.109,26","4.163,10","3.983,83",28/7/2025,10
15,BOMB. BON O BON 15GRS 18U AGUILA,,HUGO NICEBE,919,CHOCOLATES,"4101,28","6451,31","6.203,19","6.699,44","5.223,74","5.223,74",1/6/2025,0
16,BOMB. BON O BON 15GRS 18U CHOCOLINAS,,HUGO NICEBE,918,CHOCOLATES,"4101,28","6451,31","6.203,19","6.699,44","5.223,74","5.223,74",1/6/2025,0
17,BOMB. BON O BON 15GRS 18U COCO,,HUGO NICEBE,920,CHOCOLATES,"4101,28","6451,31","6.203,19","6.699,44","5.223,74","5.223,74",1/6/2025,0
18,BOMB. BON O BON 15grs 30u BLANCO,,HUGO NICEBE,231,CHOCOLATES,"213,7",337,"324,04","349,96","0,00","0,00",19/8/2025,42
659,BOMB. BON O BON 15grs 30u NEGRO,,HUGO NICEBE,,CHOCOLATES,"213,7",337,"324,04","349,96","298,11","0,00",19/8/2025,247
19,BOMB. BON O BON SURTIDOS 255GRS,,HUGO NICEBE,963,CHOCOLATES,"4872,97","7665,18","7.370,36","7.960,00","6.780,74","6.206,62",1/6/2025,-2
161,BOMB. LIA SURTIDO ESPECIAL 223GRS,,HUGO NICEBE,590,CHOCOLATES,"2463,57","3875,2","3.726,15","4.024,24","3.338,63","3.137,81",5/8/2025,7
315,BOMB. MILKA OREO 19GRS,,ANDRETICH DISTRIBUCIONES SRL,886,CHOCOLATES,0,0,"0,00","0,00","0,00","0,00",9/6/2025,0
360,BOMB. RAFFAELLO 3U COCO Y ALMENDRAS,,GASTALDI DISTRIBUCIONES SRL,971,CHOCOLATES,"1112,66","1615,58","1.575,19","1.750,22","1.346,32","1.346,32",26/5/2025,-16
583,BOMBON LICOR PLENARIO,,BOLATTI CLAUDIO FABIAN,724,CHOCOLATES,1,"1,45","1,42","1,57","1,21","1,21",26/5/2025,0
231,BOMBON OBLITA X30U,,HUGO NICEBE,895,GOLOSINAS,"3382,1","5320,04","5.115,43","5.524,67","4.092,34","4.092,34",26/5/2025,0
162,BOMBON. HAMLET 13GRS 30U,,HUGO NICEBE,823,CHOCOLATES,"1544,21","2429,04","2.335,62","2.522,47","2.092,71","1.868,49",5/8/2025,0
107,BOMBUCHAS 100U GLOBITOS P/AGUA,,HUGO NICEBE,424,VARIOS,"656,41","1032,53","992,82","1.072,24","794,26","794,26",26/5/2025,0
554,BUBALOO X60U,,BOLATTI CLAUDIO FABIAN,144,GOLOSINAS,"3842,19","5578,86","5.346,41","6.043,76","0,00","0,00",18/8/2025,14
292,BULL DOG REGALIZ 18GRS DISPLAY 12U,,OA DISTRIBUCIONES S.A,930,GOLOSINAS,"1729,25","2720,12","2.615,49","2.824,73","2.406,25","2.092,39",1/6/2025,-16
460,BUSCAPINA 10U,,BOLATTI CLAUDIO FABIAN,261,FARMACIA,"4425,06","6425,19","6.264,56","6.960,62","0,00","0,00",18/8/2025,24
461,BUSCAPINA CTA.REDONDA,,BOLATTI CLAUDIO FABIAN,259,FARMACIA,"3803,26","5522,33","5.384,27","5.982,53","4.601,94","4.601,94",26/5/2025,-1
462,BUSCAPINA PERLA X10U,,BOLATTI CLAUDIO FABIAN,260,FARMACIA,"3238,29",4702,"4.584,45","5.093,83","3.918,33","3.918,33",24/6/2025,-2
463,CAFIASPIRINA 100U,,BOLATTI CLAUDIO FABIAN,263,FARMACIA,"1250,55","1815,8","1.770,40","1.967,12","1.513,17","1.513,17",26/5/2025,0
464,CAFIASPIRINA PLUS,,BOLATTI CLAUDIO FABIAN,262,FARMACIA,"0,08","0,12","0,11","0,12","0,10","0,10",26/5/2025,0
600,CAJAS VACIAS,,GASTALDI DISTRIBUCIONES SRL,2000,SNACKS,"1138,05","1652,45","0,00","0,00","0,00","0,00",19/8/2025,93
382,CAÑONCITOS KOKIS 200GRS,,H Y S REPRESENTACIONES SRL,183,GALLETITAS,"536,47","843,87","811,41","876,32","0,00","0,00",14/8/2025,44
383,CAÑONCITOS KOKIS 500GRS,,H Y S REPRESENTACIONES SRL,184,GALLETITAS,"1226,4","1929,13","1.854,93","2.003,32","0,00","0,00",14/8/2025,261
